Sexo,Altura,Peso
Masculino,1.882594207,98.59017822
Masculino,1.739571771,87.87291171
Masculino,1.814994781,81.39406011
Masculino,1.758808917,79.48427684
Masculino,1.663535123,77.47824925
Masculino,1.697132886,80.20904587
Masculino,1.823687454,93.39433509
Masculino,1.729095431,77.87977316
Masculino,1.783393731,84.23789077
Masculino,1.951804042,96.03646647
Masculino,1.618608062,75.28699726
Masculino,1.605859748,78.02914313
Masculino,1.706152901,71.83486263
Masculino,1.751322888,82.45549941
Masculino,1.788559552,98.07343178
Masculino,1.780503859,80.13668564
Masculino,1.732911438,84.45765187
Masculino,1.652823328,79.24490549
Masculino,1.641510613,61.64069118
Masculino,1.736713085,86.59996541
Masculino,1.670288733,74.42834423
Masculino,1.827491554,94.43994325
Masculino,1.694324102,78.90595609
Masculino,1.734287172,83.83017908
Masculino,1.853570336,99.1429551
Masculino,1.730534282,79.38667047
Masculino,1.742501283,84.80616553
Masculino,1.664249478,72.54594705
Masculino,1.814299063,93.30559664
Masculino,1.88318415,99.36019259
Masculino,1.666237791,74.9468508
Masculino,1.855109496,89.20121292
Masculino,1.804922879,85.87622608
Masculino,1.667792559,77.09201
Masculino,1.767058579,82.9468778
Masculino,1.911590202,103.1637505
Masculino,1.826537154,92.54724109
Masculino,1.867956861,97.22448122
Masculino,1.660896579,80.93809232
Masculino,1.724527324,80.81986288
Masculino,1.725159653,81.30456493
Masculino,1.693132589,83.08520741
Masculino,1.858816894,94.72785067
Masculino,1.78124834,87.12653562
Masculino,1.847387407,96.92540632
Masculino,1.751767509,79.62910389
Masculino,1.764666935,83.06401276
Masculino,1.579446384,69.30520752
Masculino,1.728432681,82.89664335
Masculino,1.666095265,77.66591221
Masculino,1.786387422,84.18163647
Masculino,1.841612019,92.81731684
Masculino,1.807329806,86.57308208
Masculino,1.727337897,88.33901425
Masculino,1.853678045,91.70584643
Masculino,1.720047192,82.71773803
Masculino,1.740464668,85.29955705
Masculino,1.68532381,77.87508297
Masculino,1.731774364,78.45429385
Masculino,1.825719409,95.72668316
Masculino,1.822845204,91.0817657
Masculino,1.807299506,95.27635461
Masculino,1.67879571,79.67293856
Masculino,1.798723348,84.6393817
Masculino,1.811066754,93.51474318
Masculino,1.773079784,84.67368272
Masculino,1.664268685,79.63780792
Masculino,1.741382179,86.67648504
Masculino,1.835592316,95.91867824
Masculino,1.614946372,64.48938616
Masculino,1.804536804,93.36896767
Masculino,1.668231108,73.99998992
Masculino,1.656266605,68.88964469
Masculino,1.646890118,64.73936618
Masculino,1.77710619,84.57299719
Masculino,1.711414366,77.1113143
Masculino,1.606062625,74.61695869
Masculino,1.787533743,81.78195892
Masculino,1.818857417,87.57514338
Masculino,1.704023818,80.02151346
Masculino,1.62492835,72.60358309
Masculino,1.716417009,81.83692234
Masculino,1.6558987,84.07253421
Masculino,1.823262698,93.0631996
Masculino,1.831347609,93.54164511
Masculino,1.838253718,95.33935283
Masculino,1.856721808,97.84400843
Masculino,1.775727578,82.36837312
Masculino,1.639845043,73.43196404
Masculino,1.786791053,89.66764536
Masculino,1.740890051,81.45224703
Masculino,1.721850265,84.42217528
Masculino,1.844779717,87.23895178
Masculino,1.706791586,81.2879234
Masculino,1.929050408,107.7588545
Masculino,1.624488134,69.23899201
Masculino,1.752921494,89.05040217
Masculino,1.650145206,78.25600953
Masculino,1.830205231,91.77747407
Masculino,1.701207365,87.91698687
Masculino,1.785114197,84.78652167
Masculino,1.706706552,81.52086499
Masculino,1.673938431,76.02965285
Masculino,1.871900224,105.5594166
Masculino,1.726556861,77.89335694
Masculino,1.666999505,81.64441488
Masculino,1.671928349,74.20127004
Masculino,1.821583098,86.63356209
Masculino,1.867008413,93.20102636
Masculino,1.626420899,66.84649007
Masculino,1.734309657,90.53832521
Masculino,1.888203966,99.96425053
Masculino,1.773212597,93.5695654
Masculino,1.814015819,94.90357421
Masculino,1.861604315,103.6725211
Masculino,1.831010602,93.16290859
Masculino,1.623429343,76.13202815
Masculino,1.835082049,87.77542845
Masculino,1.793164423,85.47978789
Masculino,1.799986649,97.51391997
Masculino,1.827743048,89.99462064
Masculino,1.731104025,80.81464825
Masculino,1.750810377,85.99359529
Masculino,1.683999503,81.73791937
Masculino,1.6579479,68.00919346
Masculino,1.739494344,82.05317536
Masculino,1.667295012,77.15635575
Masculino,1.749266258,81.11085586
Masculino,1.738869517,82.26505317
Masculino,1.760761156,88.14660667
Masculino,1.789793689,92.19649576
Masculino,1.845697144,99.37989542
Masculino,1.761227551,82.51064023
Masculino,1.741651569,84.35721527
Masculino,1.819092731,91.48021525
Masculino,1.750160124,79.58054211
Masculino,1.845678404,85.45461724
Masculino,1.813059905,98.59668759
Masculino,1.785141521,95.97084508
Masculino,1.796044313,89.38531345
Masculino,1.740439757,84.69422388
Masculino,1.568212706,63.50745802
Masculino,1.746820585,85.07162579
Masculino,1.868643363,93.14948416
Masculino,1.690617152,81.29126882
Masculino,1.785868355,94.57242003
Masculino,1.843131202,96.05563542
Masculino,1.871721122,103.6226448
Masculino,1.730797703,77.47355475
Masculino,1.738809351,84.46278468
Masculino,1.875508804,104.0266526
Masculino,1.693364495,80.23261471
Masculino,1.889776716,109.2895737
Masculino,1.721269434,78.32159785
Masculino,1.627365104,70.463215
Masculino,1.692531919,77.27953706
Masculino,1.762259689,88.33689792
Masculino,1.778050296,86.22249496
Masculino,1.894706303,103.0183487
Masculino,1.73891913,79.66198753
Masculino,1.767375179,84.83481284
Masculino,1.703011627,83.03600638
Masculino,1.809074954,88.42393472
Masculino,1.703666997,75.87915616
Masculino,1.857240208,94.6096054
Masculino,1.688171494,77.09489593
Masculino,1.721772859,74.54167773
Masculino,1.786877294,88.89116666
Masculino,1.806594162,93.2749431
Masculino,1.836358629,96.18800283
Masculino,1.751465507,87.9191036
Masculino,1.705445143,74.90802379
Masculino,1.77715671,86.10934852
Masculino,1.74174618,85.78637442
Masculino,1.729561307,77.0819456
Masculino,1.927490002,101.6651058
Masculino,1.828587742,95.71665949
Masculino,1.738801561,84.15681635
Masculino,1.840662433,94.48083615
Masculino,1.720523513,75.45615002
Masculino,1.778884456,79.07241696
Masculino,1.833699913,98.06507515
Masculino,1.767660742,85.21325566
Masculino,1.804693328,91.05167302
Masculino,1.798562811,82.35590454
Masculino,1.728772615,85.89625355
Masculino,1.864131071,92.31213206
Masculino,1.913676237,99.12490842
Masculino,1.8352187,93.09275926
Masculino,1.680867106,80.04968349
Masculino,1.566633418,70.96247369
Masculino,1.826062334,90.64122658
Masculino,1.586910789,67.54638473
Masculino,1.726346725,84.64330813
Masculino,1.770212563,91.3904584
Masculino,1.59889651,68.34318781
Masculino,1.812530587,89.57208986
Masculino,1.710242409,85.14317337
Masculino,1.721603626,87.18035744
Masculino,1.756699664,79.5133678
Masculino,1.749125488,91.53290101
Masculino,1.703726639,92.3031839
Masculino,1.70950601,84.97900518
Masculino,1.715125839,79.10638704
Masculino,1.741636717,81.55407929
Masculino,1.81778954,89.82343878
Masculino,1.860019547,95.5020453
Masculino,1.763772456,76.88232409
Masculino,1.819226678,99.94325256
Masculino,1.670520348,77.74810251
Masculino,1.847711432,94.52027623
Masculino,1.707674026,80.7725791
Masculino,1.800296787,87.24827546
Masculino,1.777055403,85.73927521
Masculino,1.673157686,80.8377253
Masculino,1.799823444,83.68473079
Masculino,1.818511132,89.76006181
Masculino,1.779295149,83.8390743
Masculino,1.714501706,79.77773731
Masculino,1.654776666,63.73553052
Masculino,1.753183543,85.07972673
Masculino,1.798876684,83.66405428
Masculino,1.799827409,86.5450567
Masculino,1.72858303,80.30032213
Masculino,1.773859206,84.49696708
Masculino,1.612699321,72.79717599
Masculino,1.692437605,74.41598171
Masculino,1.800470508,87.03895215
Masculino,1.710857588,82.26939559
Masculino,1.789194112,102.4200344
Masculino,1.763461336,89.01736554
Masculino,1.748665968,84.83439599
Masculino,1.811779405,89.18525001
Masculino,1.912184314,99.38808
Masculino,1.735180384,79.03551682
Masculino,1.696179583,71.99230772
Masculino,1.792464159,84.35184927
Masculino,1.701575652,72.46666836
Masculino,1.71724489,81.1414176
Masculino,1.848566528,91.25601942
Masculino,1.837899526,79.45373778
Masculino,1.794255464,86.09626342
Masculino,1.741479354,86.34832575
Masculino,1.730716029,87.34844734
Masculino,1.610186235,61.99366828
Masculino,1.617250711,73.29083858
Masculino,1.767281964,88.59687507
Masculino,1.755190376,88.26048008
Masculino,1.802469568,80.98945803
Masculino,1.78713614,88.96671274
Masculino,1.758813866,81.35925615
Masculino,1.750874562,85.1059983
Masculino,1.839538138,92.85312564
Masculino,1.738226632,88.27227443
Masculino,1.818534137,89.20917102
Masculino,1.853445176,90.95013551
Masculino,1.745534342,84.5611479
Masculino,1.793174473,90.88747231
Masculino,1.791817799,95.12137262
Masculino,1.552866476,57.07417707
Masculino,1.798810317,92.79624389
Masculino,1.723084838,87.25700956
Masculino,1.837811203,101.8785041
Masculino,1.78022893,90.12979089
Masculino,1.664053227,73.81301761
Masculino,1.761952821,84.97303781
Masculino,1.789042371,85.61938457
Masculino,1.756744969,90.99345875
Masculino,1.754694112,88.12395554
Masculino,1.666875143,85.41987446
Masculino,1.784458231,79.85432171
Masculino,1.88625167,99.11371531
Masculino,1.86507044,101.2375985
Masculino,1.751408281,81.86537551
Masculino,1.760461369,86.82439502
Masculino,1.828027788,95.47847383
Masculino,1.759297438,89.07455628
Masculino,1.760784489,93.47535631
Masculino,1.64010384,75.95138435
Masculino,1.767989418,85.06303906
Masculino,1.828238565,92.11394131
Masculino,1.813117452,93.23400416
Masculino,1.750422063,84.69230332
Masculino,1.794437334,94.1460031
Masculino,1.818403374,91.44943529
Masculino,1.825259866,92.0370032
Masculino,1.629402276,69.79941858
Masculino,1.729296672,73.71350892
Masculino,1.808172951,87.52939128
Masculino,1.733804478,84.50634487
Masculino,1.731148848,81.30805169
Masculino,1.683264534,72.12526535
Masculino,1.644961388,80.38782898
Masculino,1.640699251,73.31690181
Masculino,1.712111143,72.0094346
Masculino,1.831791037,83.77103885
Masculino,1.730857157,75.88352784
Masculino,1.766621852,84.77746298
Masculino,1.823813181,88.99766099
Masculino,1.729023397,78.33824102
Masculino,1.739977614,93.3906927
Masculino,1.758737708,87.13511061
Masculino,1.595303189,63.19021202
Masculino,1.620174609,76.6901028
Masculino,1.815050068,85.80886943
Masculino,1.787106457,91.44504379
Masculino,1.789156226,88.0405242
Masculino,1.736963427,76.27317235
Masculino,1.802116602,84.35532148
Masculino,1.80608167,93.66392727
Masculino,1.78143575,84.41735404
Masculino,1.547767788,63.57174888
Masculino,1.821240701,90.69405014
Masculino,1.807452213,89.47502414
Masculino,1.806627904,94.15451717
Masculino,1.78947026,82.94218298
Masculino,1.8380292,98.00158134
Masculino,1.724831787,76.07932108
Masculino,1.720213374,81.67014818
Masculino,1.823064832,86.36806278
Masculino,1.849036938,89.13277681
Masculino,1.788253302,85.54498458
Masculino,1.857836714,98.53760138
Masculino,1.789148786,89.43824968
Masculino,1.740460056,80.153108
Masculino,1.587366221,65.52673549
Masculino,1.760877399,99.294344
Masculino,1.826724869,92.46325425
Masculino,1.830404781,93.41355648
Masculino,1.846763492,92.69845178
Masculino,1.724528231,80.88787339
Masculino,1.775286027,90.7732109
Masculino,1.735307347,78.82400583
Masculino,1.821287126,92.07704339
Masculino,1.664723684,66.18527065
Masculino,1.646466198,75.35512539
Masculino,1.744735481,90.85786951
Masculino,1.915849877,100.7809521
Masculino,1.793080664,98.7217255
Masculino,1.803571416,88.55502115
Masculino,1.711032653,80.81829127
Masculino,1.706042347,84.52916801
Masculino,1.843735736,92.68851044
Masculino,1.720083282,77.896292
Masculino,1.823053097,90.77735909
Masculino,1.547780395,69.1045163
Masculino,1.734197483,82.3063596
Masculino,1.743715536,79.84589537
Masculino,1.723075243,84.24743548
Masculino,1.83875548,93.74516353
Masculino,1.761680273,85.00385878
Masculino,1.765507816,90.82846049
Masculino,1.701045275,81.93542383
Masculino,1.72869446,85.17515585
Masculino,1.875727251,93.20387347
Masculino,1.788883233,90.33027944
Masculino,1.736359403,85.24057108
Masculino,1.908984716,113.5419496
Masculino,1.679416582,83.5202088
Masculino,1.721454176,84.89601202
Masculino,1.530786629,60.30427955
Masculino,1.797803626,87.8880269
Masculino,1.654031472,75.22332555
Masculino,1.681852459,81.90759376
Masculino,1.753041391,87.00521881
Masculino,1.70547106,84.27195818
Masculino,1.764694214,94.88135454
Masculino,1.771436535,83.31444125
Masculino,1.734935213,92.18387287
Masculino,1.804734997,86.63966332
Masculino,1.726258553,86.62016057
Masculino,1.670701721,77.21046941
Masculino,1.791867907,88.53182747
Masculino,1.74891336,89.23036634
Masculino,1.717456127,75.27635399
Masculino,1.619606857,71.4462134
Masculino,1.770815304,91.38585838
Masculino,1.766799951,85.3847837
Masculino,1.778227921,83.48902614
Masculino,1.730021866,74.25343929
Masculino,1.83117409,93.95263699
Masculino,1.856113759,95.76006687
Masculino,1.877153223,93.73087927
Masculino,1.701890318,77.80767234
Masculino,1.669767621,75.57880009
Masculino,1.622083466,71.40140246
Masculino,1.721679516,86.14157785
Masculino,1.728035872,82.89035873
Masculino,1.689817961,74.71797362
Masculino,1.7616926,91.14571977
Masculino,1.67327422,79.06171586
Masculino,1.736340801,88.20836912
Masculino,1.918645417,96.16554802
Masculino,1.722171913,84.95322526
Masculino,1.723753531,79.65204845
Masculino,1.689095494,73.76515404
Masculino,1.649750617,73.89030634
Masculino,1.761577037,81.88275763
Masculino,1.725746741,83.91894729
Masculino,1.713195869,77.34010665
Masculino,1.768849336,86.29642104
Masculino,1.840108403,94.94750681
Masculino,1.713481431,82.8392787
Masculino,1.776681811,89.11899554
Masculino,1.820654092,97.9193206
Masculino,1.650697489,76.84292247
Masculino,1.529512271,66.65841339
Masculino,1.813924155,87.3498909
Masculino,1.750431414,91.96028036
Masculino,1.869671306,95.91686019
Masculino,1.744713684,82.06964503
Masculino,1.887725213,95.27331395
Masculino,1.710741276,79.21083317
Masculino,1.736416605,85.82145653
Masculino,1.769964543,85.34438767
Masculino,1.748612507,69.6119367
Masculino,1.69037732,81.23714554
Masculino,1.752398797,84.37982222
Masculino,1.709891056,80.77498554
Masculino,1.650013971,74.52315837
Masculino,1.812635311,96.43140889
Masculino,1.746209061,79.22215769
Masculino,1.775843351,89.09894181
Masculino,1.878901771,98.36593077
Masculino,1.754329436,83.27123961
Masculino,1.746173432,88.50323931
Masculino,1.726481713,75.43782249
Masculino,1.671472781,81.18055191
Masculino,1.640324823,71.17649644
Masculino,1.789742489,87.05377755
Masculino,1.811796063,90.00328548
Masculino,1.8026006,83.09663145
Masculino,1.65708673,71.94871337
Masculino,1.765331061,84.63830174
Masculino,1.782887322,89.8753253
Masculino,1.739885794,83.76065603
Masculino,1.757472341,75.41121744
Masculino,1.792309371,86.04781971
Masculino,1.763432661,90.41903822
Masculino,1.772358027,86.86198568
Masculino,1.713767716,82.35105179
Masculino,1.636637995,75.60004522
Masculino,1.699266615,87.09684673
Masculino,1.781810517,90.78547182
Masculino,1.693850777,77.43376486
Masculino,1.564922462,61.9917929
Masculino,1.731348205,88.07764992
Masculino,1.758177027,99.02576937
Masculino,1.779674614,88.83924684
Masculino,1.775039652,82.40627543
Masculino,1.753459121,82.01151889
Masculino,1.79622296,93.23576269
Masculino,1.754700656,83.19134725
Masculino,1.737699499,83.46565316
Masculino,1.780597054,87.08778133
Masculino,1.833809646,87.90211653
Masculino,1.819579129,91.04200824
Masculino,1.743644273,80.92267939
Masculino,1.686011648,74.29103792
Masculino,1.754433293,93.90183265
Masculino,1.749010478,84.15958213
Masculino,1.836155741,97.02190633
Masculino,1.663439965,78.22975515
Masculino,1.794242044,95.61648352
Masculino,1.827763369,95.15641268
Masculino,1.804752524,97.63973837
Masculino,1.772416169,87.07119608
Masculino,1.763553984,90.81757949
Masculino,1.836706026,90.60572454
Masculino,1.671571763,86.89173961
Masculino,1.674240255,76.0777047
Masculino,1.794387847,92.92669352
Masculino,1.656946182,75.91910672
Masculino,1.783001778,97.07078009
Masculino,1.627336397,66.76752245
Masculino,1.697208968,80.81614002
Masculino,1.882452527,109.2485063
Masculino,1.75263905,95.76460983
Masculino,1.777915232,89.13441196
Masculino,1.713681377,77.33042186
Masculino,1.890943834,96.93331407
Masculino,1.781025083,81.7571711
Masculino,1.747172436,81.61836594
Masculino,1.720272139,80.87575217
Masculino,1.799332758,91.34931367
Masculino,1.786450967,86.3684457
Masculino,1.764726212,86.98262015
Masculino,1.802568571,88.08664593
Masculino,1.629263232,72.40864659
Masculino,1.794883368,91.53620515
Masculino,1.765084695,84.22465771
Masculino,1.739624765,82.7041714
Masculino,1.70011694,80.55956786
Masculino,1.698172722,81.80281451
Masculino,1.774480553,83.37653641
Masculino,1.694060529,71.54426914
Masculino,1.792407487,93.11402966
Masculino,1.633945937,74.37882397
Masculino,1.650781675,65.56725054
Masculino,1.730476361,80.69287434
Masculino,1.827648875,94.20800052
Masculino,1.745824524,83.69233871
Masculino,1.802435868,85.60691564
Masculino,1.800847724,87.74933301
Masculino,1.82459544,94.66165934
Masculino,1.66910975,73.61405693
Masculino,1.739679318,87.75131629
Masculino,1.781057611,82.74314832
Masculino,1.698428041,75.47691839
Masculino,1.840119099,92.0762261
Masculino,1.8007048,88.30858346
Masculino,1.735058111,77.70285191
Masculino,1.818507488,91.29028588
Masculino,1.749531158,87.24624818
Masculino,1.761574322,88.20128909
Masculino,1.778943819,90.49128056
Masculino,1.744255203,84.42711245
Masculino,1.688271405,81.9940369
Masculino,1.785609469,96.82953091
Masculino,1.837696137,91.58703403
Masculino,1.787650273,86.05420829
Masculino,1.651276975,71.49136013
Masculino,1.731170321,80.28755504
Masculino,1.776062341,93.92760056
Masculino,1.865191506,94.74225458
Masculino,1.618494592,71.10949758
Masculino,1.581369366,58.64585672
Masculino,1.834137892,91.66695261
Masculino,1.88580075,100.8094507
Masculino,1.780913218,98.40529824
Masculino,1.833910573,91.57016471
Masculino,1.729558511,79.44924236
Masculino,1.728242786,84.39432761
Masculino,1.814141332,85.71077092
Masculino,1.850979362,99.34858634
Masculino,1.768902248,87.51704967
Masculino,1.719181868,85.37656179
Masculino,1.711531654,81.68849127
Masculino,1.61083659,68.42754352
Masculino,1.656475122,79.34743183
Masculino,1.764432814,87.53358815
Masculino,1.750840519,84.72243805
Masculino,1.758112032,85.31616261
Masculino,1.751118128,78.191408
Masculino,1.713300289,88.52050767
Masculino,1.660561449,69.07750923
Masculino,1.768838523,78.99657364
Masculino,1.645677459,71.21421247
Masculino,1.749119885,87.10222434
Masculino,1.70391491,82.55785321
Masculino,1.702787177,76.16396155
Masculino,1.709301905,86.09625952
Masculino,1.791948488,88.09254762
Masculino,1.661284097,79.90281291
Masculino,1.704596549,72.26238646
Masculino,1.698313217,78.71310826
Masculino,1.827666191,93.24229429
Masculino,1.626559093,73.95775263
Masculino,1.565296871,67.07126337
Masculino,1.802373612,91.67840246
Masculino,1.699561327,75.70525356
Masculino,1.758204976,76.44009684
Masculino,1.711319027,85.6256089
Masculino,1.817143489,96.0874038
Masculino,1.826022883,92.48542389
Masculino,1.869699462,98.15841603
Masculino,1.628046669,73.39557491
Masculino,1.802450475,88.45831684
Masculino,1.785118901,92.29025856
Masculino,1.713089134,77.73693371
Masculino,1.764616648,84.87663301
Masculino,1.746088637,86.08288494
Masculino,1.800897104,90.92997573
Masculino,1.693385664,71.43543826
Masculino,1.721835503,78.76315823
Masculino,1.73880869,83.24441484
Masculino,1.76555025,87.64456778
Masculino,1.772147953,85.65827572
Masculino,1.688775676,79.83637728
Masculino,1.847256153,99.3971616
Masculino,1.815850551,86.17807203
Masculino,1.815428692,89.84630632
Masculino,1.641842001,74.87512605
Masculino,1.77012215,84.53938822
Masculino,1.778124122,85.14689913
Masculino,1.702633874,71.41881719
Masculino,1.775086649,84.24545732
Masculino,1.660087086,71.6872033
Masculino,1.636905481,62.637766
Masculino,1.734475213,82.28383697
Masculino,1.776385762,80.45901582
Masculino,1.736916049,86.90540617
Masculino,1.714778127,82.96084699
Masculino,1.825563635,87.60595799
Masculino,1.82978919,82.23198021
Masculino,1.74469884,80.96963981
Masculino,1.744696921,84.96809066
Masculino,1.716002388,87.52415465
Masculino,1.765697267,85.92176757
Masculino,1.833978474,88.39043062
Masculino,1.811165143,89.34532162
Masculino,1.768716976,79.55594003
Masculino,1.75784125,89.02598833
Masculino,1.706678732,84.87354786
Masculino,1.833113178,90.28282928
Masculino,1.768565337,93.44785573
Masculino,1.724682225,83.55507821
Masculino,1.645070777,72.15592643
Masculino,1.753273127,81.96538927
Masculino,1.762264687,87.43440877
Masculino,1.600516111,73.79521215
Masculino,1.772257591,89.64258873
Masculino,1.783828539,88.51687584
Masculino,1.649367908,66.1179042
Masculino,1.937224164,112.2127382
Masculino,1.688170532,75.30347228
Masculino,1.737663602,81.38714146
Masculino,1.823238858,90.58893741
Masculino,1.711532074,90.06102611
Masculino,1.780417449,88.98940179
Masculino,1.847103322,93.61992159
Masculino,1.791983931,86.3481942
Masculino,1.637894214,74.68238245
Masculino,1.737867562,86.00252584
Masculino,1.711878293,81.45307651
Masculino,1.771953018,85.70892389
Masculino,1.697019764,81.43663229
Masculino,1.762632791,92.7989796
Masculino,1.788660222,86.56379414
Masculino,1.592410426,69.80302909
Masculino,1.808522156,95.33144948
Masculino,1.65190896,76.48414483
Masculino,1.767227638,93.71238422
Masculino,1.874492976,96.05459851
Masculino,1.729436444,80.45495567
Masculino,1.814758719,87.5046856
Masculino,1.728156982,80.79081251
Masculino,1.721481708,72.1614955
Masculino,1.731751621,77.35627826
Masculino,1.853969256,93.2812346
Masculino,1.775639847,83.13477549
Masculino,1.732249414,85.36713687
Masculino,1.747131812,87.27472607
Masculino,1.716236984,84.39391275
Masculino,1.798945925,83.69536163
Masculino,1.87153464,95.83751564
Masculino,1.598959217,66.08584978
Masculino,1.662578712,73.1772532
Masculino,1.847501842,95.78523191
Masculino,1.748541348,82.35085533
Masculino,1.713663982,73.69785454
Masculino,1.557743945,63.42490656
Masculino,1.863302926,96.27781675
Masculino,1.65504975,71.52720835
Masculino,1.828338476,100.133807
Masculino,1.799940529,84.10635728
Masculino,1.717527585,82.51086458
Masculino,1.735791217,82.8604587
Masculino,1.786829475,95.93061366
Masculino,1.790260107,89.48818916
Masculino,1.721708069,82.83582323
Masculino,1.840499463,92.27052004
Masculino,1.788974027,87.65110309
Masculino,1.804755536,96.2118764
Masculino,1.768422093,84.52891917
Masculino,1.668332061,84.49100125
Masculino,1.788861106,78.94609661
Masculino,1.767294546,81.97069286
Masculino,1.729358663,83.1566508
Masculino,1.844472753,90.29039484
Masculino,1.802307548,89.15825582
Masculino,1.994616545,115.162115
Masculino,1.696109978,71.16006978
Masculino,1.758621109,89.61172268
Masculino,1.720194223,79.95434051
Masculino,1.832369465,92.82107408
Masculino,1.72211099,80.64240829
Masculino,1.814999222,90.98726458
Masculino,1.677555882,77.21834686
Masculino,1.718916008,83.95967744
Masculino,1.695034305,77.80199659
Masculino,1.767483288,79.90741914
Masculino,1.654066674,70.93143396
Masculino,1.713014997,76.39941073
Masculino,1.773328927,92.18054885
Masculino,1.864695443,100.7974561
Masculino,1.682051963,74.19457665
Masculino,1.776500715,81.86138345
Masculino,1.824721845,85.74378364
Masculino,1.859415696,100.0912288
Masculino,1.875711044,103.5438801
Masculino,1.709947716,74.06820123
Masculino,1.816710559,88.03677662
Masculino,1.811513473,95.37712551
Masculino,1.732132687,82.1131029
Masculino,1.64347632,70.70515954
Masculino,1.901009015,96.76707877
Masculino,1.724416292,73.91522326
Masculino,1.76164516,84.33037022
Masculino,1.802156152,89.22147008
Masculino,1.757617718,86.88213892
Masculino,1.759404719,78.16363227
Masculino,1.748141069,86.5291014
Masculino,1.700436046,79.00063502
Masculino,1.775988888,88.3256394
Masculino,1.755980268,87.16781498
Masculino,1.824820034,89.13353771
Masculino,1.881298725,97.22410705
Masculino,1.693618699,79.26154012
Masculino,1.572015131,63.8676662
Masculino,1.708159735,75.56602579
Masculino,1.600421552,71.81094235
Masculino,1.830718281,92.01104756
Masculino,1.902084556,95.78340783
Masculino,1.794770341,84.25707809
Masculino,1.669740428,81.41506334
Masculino,1.84814745,90.9486069
Masculino,1.71803605,74.65361607
Masculino,1.542315423,56.07688063
Masculino,1.622384586,69.1976115
Masculino,1.619881516,72.85960523
Masculino,1.837997645,94.07271269
Masculino,1.788316759,91.10051077
Masculino,1.7432822,87.96847918
Masculino,1.686681467,76.33466396
Masculino,1.685286994,78.35117135
Masculino,1.787017841,82.86592417
Masculino,1.71511792,84.05038353
Masculino,1.766795547,89.1222135
Masculino,1.677166469,76.60086235
Masculino,1.740098418,83.2773178
Masculino,1.80926566,89.84145683
Masculino,1.724162343,80.3988604
Masculino,1.698575075,78.49930355
Masculino,1.675187362,84.33552076
Masculino,1.778510857,82.8098724
Masculino,1.734712772,77.98012263
Masculino,1.778350005,83.63086806
Masculino,1.756932259,78.85609264
Masculino,1.772327842,92.2856834
Masculino,1.729432759,77.16751299
Masculino,1.768050781,82.35359721
Masculino,1.771779717,81.72265453
Masculino,1.774042812,88.85542086
Masculino,1.811126064,87.47397286
Masculino,1.660198999,72.0654885
Masculino,1.710151546,85.82683867
Masculino,1.774496236,87.05028384
Masculino,1.746719566,85.20499388
Masculino,1.784923591,85.69111885
Masculino,1.731490963,90.72139414
Masculino,1.746723574,85.14207926
Masculino,1.663822496,73.36633
Masculino,1.777831186,84.22217025
Masculino,1.836881571,96.05332713
Masculino,1.845554569,84.4543631
Masculino,1.755491242,83.61434745
Masculino,1.778781359,93.37098402
Masculino,1.718450802,81.1549053
Masculino,1.807486979,88.16899721
Masculino,1.652974912,80.61026556
Masculino,1.842668211,90.34146177
Masculino,1.674493966,67.30694724
Masculino,1.837702722,92.0983986
Masculino,1.61365271,71.11842709
Masculino,1.837021943,95.00533512
Masculino,1.73904176,87.33165404
Masculino,1.720715556,79.95233912
Masculino,1.70935594,75.66276289
Masculino,1.627300697,66.16283647
Masculino,1.766053648,85.06384396
Masculino,1.780708678,91.57096879
Masculino,1.696082875,73.28206615
Masculino,1.72612253,76.68228073
Masculino,1.694618755,83.33209184
Masculino,1.813945756,89.74899533
Masculino,1.813688787,95.78636679
Masculino,1.76096202,88.96739594
Masculino,1.802802865,90.6322377
Masculino,1.732420744,81.15007885
Masculino,1.747352998,77.34817488
Masculino,1.586315932,68.36357547
Masculino,1.664779864,76.33960916
Masculino,1.814285642,83.61555646
Masculino,1.754880978,89.9975464
Masculino,1.681321804,80.09776279
Masculino,1.80712632,93.33338498
Masculino,1.650256249,75.63793878
Masculino,1.730898774,89.57402861
Masculino,1.591881169,75.34279262
Masculino,1.63896906,71.00577094
Masculino,1.763044618,81.00789669
Masculino,1.680629935,84.96164761
Masculino,1.782750319,82.9639966
Masculino,1.80294974,83.34447038
Masculino,1.771608638,80.96729927
Masculino,1.752363281,88.64152725
Masculino,1.727047469,85.13718722
Masculino,1.755800967,86.49648398
Masculino,1.756765317,79.10430841
Masculino,1.724698479,78.88688866
Masculino,1.719362326,80.33726223
Masculino,1.839733908,85.81015604
Masculino,1.689852001,81.78112576
Masculino,1.711788005,84.1670376
Masculino,1.824129088,93.40607216
Masculino,1.6652716,78.38444897
Masculino,1.734337405,84.67557053
Masculino,1.870688114,101.2825523
Masculino,1.725548757,82.67674453
Masculino,1.712717606,85.47351185
Masculino,1.828946458,96.64693503
Masculino,1.788080727,90.71176169
Masculino,1.726936146,82.45517568
Masculino,1.8182151,87.58210557
Masculino,1.735136949,83.70269999
Masculino,1.767615968,89.52240966
Masculino,1.780411351,89.19407079
Masculino,1.770638476,83.48637856
Masculino,1.771433626,80.28395202
Masculino,1.661845365,86.15674498
Masculino,1.734988283,81.02469766
Masculino,1.706327154,78.23090614
